SRL_NO,AGENTBOOTH_BRANCH,REQ_LIMIT,LOAN_TENOR,INTEREST_RATE,PROPOSED_EMI,EXISTING_LOAN,OUTSTANDING_AMOUNT,EXT_LOAN_EMI,BUS_ASSETS,MONTHLY_INCOME,BUSINESS_AGE,CASH_IN_HAND,STOCK,RECEIVABLE,PAYABLE,YEARLY_SALES,NET_PROFIT_MARGIN,DEBT_BUR_RATIO,LOAN_TO_PRICE,DEBT_EQU_RATIO,OWNER_AGE,OWNER_PNW,GUARANTOR_AGE,GUARANTOR_PNW,ELIGIBILITY_PART1,ELIGIBILITY_PART2,CIB_STATUS,APPROVED
6802,2,0.3,24,12,0.014,0,0,0,0.7,0.051,3,0.15,0.55,0.105,0.061,4.2,14.5,28.1,50.5,20.8,33,1.6,31,1,3,11,1,1
6803,2,0.4,24,12,0.019,0,0,0,0.182,0.059,10,0.105,0.99,0.312,0.068,5.708,12.5,32,32.4,26.3,30,6.954,42,8,4,14.5,1,1
6806,2,0.5,24,14,0.024,0.45,0.166,0.029,0.7,0.071,9,0.065,1.06,0.306,0.157,8.84,9.6,34.2,41.4,25.3,0,0,45,250,0,0,0,0
6807,2,0.6,24,12,0.028,0.8,0,0,0.17,0.093,16,0.2,1.85,0.98,0.32,11.25,9.9,30.8,23.9,20.8,54,6.96,34,5,4,14.5,1,1
6808,2,0.8,24,12,0.038,14.5,14.281,0,0.452,0.273,12,1,15,10.5,0.5,114.96,2.9,13.9,3.2,3,38,53,31,16,4,13,1,1
6809,1,0.3,24,12,0.014,0,0,0,0.1,0.033,18,0.1,0.6,0.08,0.07,7,5.7,43,49.2,37,40,2.52,46,2,0,6,1,1
6811,2,0.5,24,12,0.024,0,0,0,0.2,0.065,6,0.2,2.099,0.497,0.265,7.13,11,36.4,21.5,18.3,34,2.696,40,3,3,13,1,1
6812,2,0.5,24,12,0.024,0,0,0,0.12,0.052,6,0.03,0.735,0.035,0.03,4.634,13.6,45.3,67.6,56.2,42,6.09,29,3,2,15,1,1
6813,1,0.5,9,12,0.005,0.6,0.07,0.015,0.188,0.052,9,0.095,1.654,1.197,0.51,10.871,5.8,37.4,21.4,26.9,34,7.35,38,4,3.5,14.5,1,1
6815,2,0.8,36,12,0.027,0,0,0,1.143,0.149,20,0.08,1.6,0.54,0.047,11.592,15.4,18,38.2,24.1,40,7.696,34,5,3,15.5,1,1
6816,2,0.5,24,12,0.024,0,0,0,0.365,0.134,15,0.06,1.482,0.12,0.055,9.388,17.2,17.7,32.3,25.4,39,3.247,32,2,4,15.5,1,1
6817,2,0.8,36,12,0.027,3,2.663,0,0.082,0.275,12,0.8,10.487,2.621,0.3,52.03,6.3,9.8,6.3,5.8,51,37.294,36,1,4,11.5,0,0
6818,2,0.8,8,12,0.008,0.8,0,0,0.632,0.251,17,0.4,4.251,2.695,0.85,24.16,12.5,3.2,13.1,11.2,33,8.7,44,10,2,15.5,1,1
6819,2,0.5,24,12,0.024,0,0,0,0.3,0.128,19,0.05,1.349,0.529,0.137,6.764,22.8,18.5,28.7,23.9,50,8.475,41,26,2,14.5,1,1
6820,2,0.8,6,12,0.008,1.2,0,0,0.7,0.201,11,0.42,2.56,0.705,0.16,18.17,13.3,4,25.8,18.9,35,11.604,35,3,0,8.5,0,0
6821,2,0.5,24,12,0.024,0,0,0,2.1,0.224,11,0.3,1.125,0.37,0.27,22,12.2,10.6,40.8,32.8,42,11.95,45,9,2,16,1,1
6822,1,0.5,24,12,0.024,0,0,0,1.43,0.055,9,0.35,1.405,0.132,0.077,6.07,10.9,0,0,0,39,4.355,35,7,3,15.5,0,0
6823,2,0.8,36,12,0.027,0.5,0.177,0.017,0.35,0.098,21,0.2,3.05,0.2,0.2,8.5,13.9,44.9,32,27.1,44,7.346,36,5,2,15,1,1
6824,1,0.5,9,12,0.005,0,0,0,0.445,0.058,19,0.21,0.832,1.8,0.504,9.032,7.7,8.6,23.5,18,44,9.208,39,4,5,15,1,1
6825,1,0.3,24,12,0.014,0,0,0,0.36,0.044,15,0.2,0.725,0.121,0.095,3.551,14.9,32.3,39.9,22.9,46,5.81,36,4,4,14,1,1
6826,2,0.8,36,12,0.027,0,0,0,0.25,1.198,25,0.05,2.601,1.126,0.25,9.795,146.7,2.2,23,21.2,37,4.466,37,17,2,15,1,1
6827,2,0.8,36,12,0.027,3,0,0,0.145,0.161,20,0.326,3.975,3.45,0.984,31.124,6.2,16.6,12.4,11.6,53,15.208,32,4,4,13,1,1
6828,2,0.5,24,12,0.024,0,0,0,0.04,0.096,19,0.05,0.822,0.527,0.078,12.667,9.1,24.7,39.3,36.7,38,7,41,16,2,15,1,1
6829,2,0.8,36,12,0.027,0,0,0,0.685,0.13,9,0.1,1.715,0.885,0.3,10.675,14.6,20.6,34.8,25.9,30,6.265,38,2,2,12.5,1,1
6830,1,0.8,36,14,0.028,6,0,0,0.135,0.152,21,0.12,4.399,3.874,0.7,35.237,5.2,18.1,10.6,10.2,53,52.437,41,43,4,15,0,0
6831,2,0.8,36,12,0.027,1.35,1.02,0,0.15,0.106,22,0.2,1.65,0.32,0.05,12.55,10.1,25.4,41.7,22.1,41,9.87,42,4,3,15,0,0
6832,2,0.8,36,12,0.027,0,0,0,0.5,0.065,7,0.13,1.621,0.065,0.08,6.482,12.1,41,49.8,35.8,33,11.506,35,6,3,14,1,1
6833,2,0.4,6,12,0.004,0.8,0.454,0,0.378,0.163,7,0.32,2.507,0.666,0.001,58.693,3.3,2.5,26.9,22.1,40,33.327,39,8,0,7.5,1,1
6835,1,0.5,24,12,0.024,0,0,0,0.4,0.071,10,0.15,1.388,0.22,0.09,9.36,9.1,33.5,32.9,24.2,39,2.508,47,8,3,15,1,1
6836,1,0.8,36,12,0.027,0,0,0,0.342,0.066,12,0.088,1.379,0.466,0.182,8.271,9.6,40.5,48.1,38.2,31,5.248,40,4,4,14.5,1,1
6837,2,0.5,8,12,0.005,0,0,0,0.165,0.076,7,0.05,0.668,0.585,0.205,12.78,7.2,6.6,47.7,39.6,39,8.6,38,24,2,13,1,1
6838,2,0.6,24,12,0.028,0,0,0,0.589,0.058,5,0.046,0.795,0.465,0.36,6.84,10.2,49.1,66.7,39.1,30,2.056,38,3,3,15.5,1,1
6839,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6840,2,0.4,24,12,0.019,5,7.294,0.072,0.24,0.068,3,0.045,0.97,0.55,0.26,5.543,14.6,134.1,610.7,498,27,29.707,32,5,5,13.5,0,0
6842,1,0.4,24,12,0.019,0,0,0,0.203,0.035,5,0.06,0.866,0.252,0.068,4.596,9.2,53.8,38.1,30.5,40,8.331,32,2,5,12,1,1
6843,2,0.3,24,12,0.014,0,0,0,0.221,0.057,7,0.12,0.791,0.101,0.028,5.393,12.6,25.2,34.7,24.9,29,3.163,33,2,3,6.5,1,1
6844,1,0.3,24,12,0.014,0,0,0,0.152,0.104,8,0.1,0.6,0.3,0.03,5.688,21.8,13.8,34.5,26.7,22,6.322,39,6,4,12.5,0,0
6845,2,0.5,24,12,0.024,0.3,0.267,0,0.35,0.134,20,0.25,1.725,0.59,0.15,10.925,14.7,17.7,35.4,27.7,48,6.748,33,3,4,16.5,1,0
6846,1,0.5,24,12,0.024,0,0,0,0.166,0.073,4,0.1,0.876,0.32,0.082,6.914,12.7,32.5,44.9,36.3,41,18.513,47,10,5,14,1,1
6848,2,0.8,36,12,0.027,0.4,0.075,0.019,0.9,0.16,9,0.31,1.36,0.5,0.31,19.542,9.8,16.8,51.6,29,37,8.686,46,6,2,15,1,1
6849,1,0.3,9,12,0.003,0,0,0,0.287,0.029,5,0.085,0.569,0.236,0.089,3.806,9.3,10.2,41.9,27.6,35,5.251,37,3,4,14,1,1
6850,1,0.7,36,12,0.023,0.4,0.091,0.02,0.35,0.067,14,0.2,1.381,0.385,0.209,6.221,13,64,45,37.5,35,3.317,44,5,3,15,1,1
6851,1,0.5,24,12,0.024,0.3,0.092,0.015,0.313,0.072,8,0.2,1.33,0.142,0.094,6.15,14,53.5,36.3,31.3,28,2.75,28,4,3,15,1,1
6852,1,0.4,24,12,0.019,0,0,0,0.281,0.048,7,0.2,0.734,0.085,0.055,3.875,15,39.3,52.4,32.1,30,2.545,31,3,3,13.5,1,1
6853,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6854,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6855,1,0.5,24,12,0.024,0.3,0,0,0.05,0.057,13,0.2,0.75,0.32,0.05,5.387,12.7,41.6,49,39.4,60,4.12,53,3,4,14.5,1,1
6856,1,0.8,36,12,0.027,0.4,0.213,0,0.208,0.077,0,0.205,2.039,0.025,0.02,9.109,10.2,34.8,39.2,32.6,38,12.44,39,9,4,13,1,1
6860,2,0.8,12,12,0.072,0,0,0,0.5,0.209,9,0.1,3.89,1.86,0.995,17.975,14,34.3,16.8,14.9,44,12.327,45,6,5,15,0,0
6861,2,0.5,24,12,0.024,0,0,0,0.09,0.055,3,0.21,2.32,0.585,0.242,1.63,40.5,43.2,18.8,16.9,31,3.87,27,1,3,10.5,1,1
6863,1,0.8,36,12,0.027,0,0,0,0.41,0.071,9,0.046,1.528,0.693,0.081,8.805,9.6,37.9,37.4,30.8,35,9.436,31,4,3,15,1,1
6864,1,0.4,24,12,0.019,0.2,0.097,0,0.2,0.043,25,0.12,0.81,0.121,0.05,3.5,14.7,44.3,45.4,33.3,45,80.96,39,3,4,13.5,1,1
6865,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6866,1,0.8,36,12,0.027,0,0,0,0.372,0.08,9,0.1,2.244,0.08,0.27,7.85,12.2,33.5,39,31.7,34,9.974,35,7,4,14.5,1,1
6867,2,0.6,15,12,0.044,0.8,0.914,0,0.08,0.107,14,0.32,0.95,1.476,0.152,22.523,5.7,41,26.4,56.6,35,7.122,33,5,3,14.5,1,1
6868,2,0.7,36,12,0.023,0,0,0,0.4,0.079,5,0.1,1.23,0.09,0.1,6.462,14.7,29.7,57.4,40.7,38,2.64,36,8,3,13.5,1,1
6869,2,0.8,36,12,0.027,0,0,0,0.2,0.138,21,0.2,1.99,0.22,0.13,9.4,17.6,19.4,38.5,32.3,47,9.28,43,6,4,15,1,1
6870,2,0.8,6,12,0.008,3,2.7,0,0.25,0.269,11,0.05,5.269,2.512,0,37.825,8.5,3,45,44.7,41,14.102,32,1,5,14,0,0
6871,1,0.5,24,12,0.024,0.8,0.5,0.015,0.32,0.07,12,0.05,1.4,0.17,0.08,7.1,11.9,33.8,33.6,26.9,57,4.484,31,1,5,16,1,1
6872,1,0.7,36,12,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,8.889,40,1,4,11,0,0
6873,1,0.3,9,12,0.003,0.15,0,0,0.339,0.031,8,0.052,0.618,0.515,0.091,4.075,9.2,9.6,28.8,20.9,31,4.241,43,3,3.5,14,1,1
6874,2,0.8,36,12,0.027,0.7,0.345,0.024,0.244,0.109,7,0.2,0.955,0.471,0.075,7.165,13.5,33.2,59.2,44.6,41,9.251,39,7,1,7.5,1,1
6875,1,0.4,24,12,0.019,0,0,0,0.246,0.055,10,0.2,0.723,0.215,0.075,5.105,12.9,34.6,46.4,30.6,33,1.56,33,3,4,14.5,1,1
6876,2,0.8,36,10,0.026,0.4,0.055,0.018,0.62,0.101,11,0.2,1.08,0.508,0.08,7.038,17.2,25.7,53.1,34.4,38,2.873,39,4,3,13,1,1
6877,1,0.5,24,12,0.024,0,0,0,0.205,0.066,16,0.2,0.853,0.106,0.061,4.851,16.4,35.8,55.7,38.4,39,8.051,38,4,3.5,15,1,1
6878,1,0.5,24,12,0.024,0,0,0,0.2,0.038,11,0.1,1.584,0.34,0.108,4.407,10.2,63.3,27.5,23.6,36,2.696,29,2,3,13,1,1
6879,2,0.5,24,12,0.024,0.5,0,0.024,0.202,0.073,21,0.06,1.026,0.688,0.057,11.703,7.5,66.4,30.2,26.1,58,4.769,40,2,4,14,1,1
6880,2,0.4,24,12,0.019,0,0,0,0.103,0.061,27,0.1,0.757,0.136,0.072,5.867,12.5,31.2,48.6,39,66,12.245,37,19,5,15,1,1
6881,2,0.4,24,12,0.019,0.2,0.034,0.018,0.233,0.111,5,0.08,0.723,0.266,0.02,11.103,12,17.1,41.3,31.2,42,8.869,37,7,1,7.5,1,1
6882,2,0.8,36,12,0.027,2.5,2.567,0.039,0.105,0.131,11,0.1,1.403,1.003,0,13.761,11.4,50.3,140,129,32,10.742,32,18,5,14.5,0,0
6883,1,0.8,36,12,0.027,0.8,0,0.027,0.42,0.089,25,0.05,1.45,0.22,0.08,6.7,16,30.1,50.3,38.8,50,3.946,40,2,3,15.5,1,1
6884,2,0.5,24,12,0.024,0,0,0,0.148,0.071,14,0.05,1.04,0.258,0.095,7.055,12.1,33.5,41.6,35.7,41,2.065,45,4,3.5,15,1,1
6885,1,0.5,24,12,0.024,0.3,0.106,0.015,0.4,0.063,14,0.075,0.995,0.097,0.034,6.85,10.9,38,47.3,32.6,32,2.933,46,3,1,7.5,1,1
6886,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6887,2,0.5,24,12,0.024,0.4,0.116,0.03,0.38,0.076,9,0.25,1.13,0.27,0.125,11.5,7.9,71,39.2,32.3,29,5.715,37,9,2,14.5,1,1
6888,2,0.8,9,12,0.008,0,0,0,0.27,0.146,0,0.05,1.65,1.225,0.32,14.55,12,5.5,31.3,27.8,35,7.6,37,9,2,12.5,0,0
6889,1,0.5,24,12,0.024,0.4,0.128,0.019,0.68,0.091,9,0.05,1.1,0.2,0.012,8,13.6,26.2,38.8,24.8,38,5.832,42,5,0,7.5,1,1
6890,1,0.4,24,12,0.019,0,0,0,0.05,0.079,25,0.19,0.4,0.395,0.015,4.824,19.8,23.9,51.3,39.2,43,6.476,39,3,5,13.5,1,1
6892,2,0.3,24,12,0.014,0.2,0.055,0.013,0.094,0.061,6,0.1,0.695,0.201,0.035,4.334,16.8,5,34.9,28.5,30,4.872,36,5,4,14.5,1,1
6893,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6894,2,0.7,36,12,0.023,0,0,0,0.41,0.052,0,0.1,1.462,0.636,0.31,8.186,7.6,45.5,39.2,30.5,51,0,42,4,3,12.5,0,0
6895,1,0.3,24,12,0.014,0,0,0,0.09,0.072,6,0.05,0.708,0.145,0.085,5.54,15.6,19.8,39.1,33.1,46,13.55,35,5,4,15,1,1
6896,1,0.4,9,12,0.004,0.25,0,0,0.339,0.042,10,0.052,0.583,0.517,0.153,5.375,9.4,9.5,42.2,29.9,32,4.208,36,3,5,14,1,1
6897,1,0.25,24,12,0.012,0,0,0,0.03,0.045,5,0.02,0.74,0.04,0.02,2.26,23.9,26.4,32.9,30.9,40,1.21,38,0,3,14,1,1
6898,1,0,0,0,0,0,0,0,0.273,0.065,0,0,0,0,0,0,0,0,0,0,45,0.001,43,0,0,0,0,0
6899,2,0.5,24,12,0.024,0.3,0.103,0.015,0.22,0.061,11,0.2,0.798,0.447,0.08,6.411,11.4,38.8,42.9,31.6,35,5.962,43,4,4,14.5,1,1
6900,2,0.8,24,12,0.038,0,0,0,3.28,0.111,8,0.12,2.92,1.199,0.125,15.039,8.8,34.4,20,10.8,32,16.87,34,4,4,14.5,1,1
6902,2,0.8,24,12,0.038,0,0,0,0.319,0.132,19,0.2,2.582,1.018,0.23,11.016,14.3,28.9,23.7,20.6,41,15.338,33,9,3,15,1,1
6903,1,0.5,24,12,0.024,0,0,0,0.18,0.054,7,0.2,0.75,0.24,0.18,4.25,15.3,44,61.7,42,46,2.47,38,3,4,15,1,1
6904,1,0.3,9,12,0.003,0,0,0,0.231,0.03,7,0.085,0.545,0.236,0.089,3.82,9.4,10,43.3,29.8,31,3.777,39,2,5,12.5,1,1
6905,1,0.3,9,12,0.003,0,0,0,0.209,0.032,5,0.085,0.522,0.315,0.085,3.822,10,9.4,39.9,28.7,32,3.713,34,2,5,13.5,1,1
6907,2,0.5,9,12,0.005,0,0,0,0.295,0.094,7,0.07,2.983,2.266,0.745,13.183,8.5,5.3,11.1,10.3,29,7.049,51,9,3,11,1,0
6908,2,0.8,36,12,0.027,0.3,0.248,0.01,0.44,0.076,6,0.06,2.467,1.076,0.479,14.717,6.2,35.5,26.1,22.5,36,5.109,44,2,2,13,1,1
6909,2,0.8,36,12,0.027,0.6,0.6,0,0.222,0.069,9,0.06,1.482,1.239,0.248,9.084,9.1,38.9,32.4,50.8,37,5.814,33,2,3,15,1,1
6910,2,0.5,24,12,0.024,0,0,0,0.23,0.069,8,0.06,1.37,1.298,0.261,7.877,10.5,29.2,24.9,22.3,47,8.102,37,2,4,9,1,1
6911,2,0.5,9,12,0.005,1.5,0.109,0,0.354,0.115,14,0.05,0.916,0.697,0.197,13.188,10.5,4.4,35.3,33.5,46,8.419,37,6,2,7.5,1,1
6912,1,0.5,24,12,0.024,0,0,0,0.118,0.071,6,0.08,0.704,0.182,0.067,5.482,15.6,33.3,61,49.1,37,6.375,39,11,3,15,1,1
6913,2,0.8,36,12,0.027,0,0,0,0.3,0.114,7,0.05,1.2,0.3,0.1,10,13.7,23.5,57.1,45.7,27,3.411,27,3,4,13,1,1
6914,2,0.8,36,12,0.027,0,0,0,0.024,0.101,9,0.3,1.47,0.686,0.12,9.922,12.3,26.4,39.3,33.9,49,6.2,46,56,4,15,1,1
6915,2,0.4,24,11,0.019,0.3,0.26,0.012,0.1,0.04,12,0.1,1.34,0.167,0.086,1.868,25.7,33,28.2,24.7,47,0,34,2,4,12.5,0,0
6916,1,0.8,36,12,0.027,0,0,0,0.4,0.088,39,0.15,1.977,0.3,0.15,6.474,16.2,30.6,37.6,29.9,38,8.47,29,3,5,13,1,1
6917,2,0.5,24,12,0.024,0,0,0,0.5,0.077,2,0.1,1.79,0.34,0.22,6.23,14.9,30.7,26.2,19.9,30,10.655,37,6,3,10.5,1,1
6918,2,0.8,36,12,0.027,0.5,0.109,0,0.4,0.082,5,0.12,1.54,0.26,0.16,6.446,15.3,32.7,48.8,37,26,2.697,40,6,3,13,1,1
6919,1,0.8,36,12,0.027,0,0,0,2.53,0.06,8,0.1,1.209,0.3,0.21,6.12,11.8,44.7,61.6,20.4,29,18.448,42,10,4,14.5,1,1
6920,1,0.45,24,12,0.021,0,0,0,0.15,0.065,7,0.1,1.62,0.3,0.12,6.95,11.2,32.9,25,22,32,10.58,33,7,4,14.5,1,1
6921,1,0.2,24,12,0.009,0,0.02,0,0.1,0.028,3,0.02,0.528,0.022,0.05,2.844,11.9,33.6,44,35.5,39,1.45,40,1,4,11,1,1
6922,1,0,0,0,0,0,0,0,0.1,0.037,13,0.03,0.468,0.108,0,6.13,7.2,0,0,0,43,1.377,37,1,5,14,0,0
6923,2,0.2,24,12,0.009,0,0,0,0.2,0.05,5,0.075,0.705,0.121,0.07,4.688,12.9,18.9,26.5,19.4,29,1.23,24,1,3,14,1,1
6924,2,0.6,36,12,0.02,1.1,0.906,0.019,0.39,0.055,9,0.186,1.2,0.25,0.01,6,10.9,72.5,56.5,74.7,32,4.524,34,8,0,6.5,1,1
6925,1,0.3,24,12,0.014,0.2,0,0,0.05,0.051,28,0.2,0.5,0.3,0.02,6.78,8.9,28.2,38.5,29.1,59,3.48,45,4,0,7,0,0
6926,2,0.8,36,12,0.027,0.6,0.148,0.039,0.17,0.156,12,0.25,2.065,1.96,0.15,14.4,13,17.2,20.7,19.4,35,7.9,31,4,3,15.5,1,1
6927,1,0.2,24,12,0.009,0,0,0,0.175,0.028,4,0.025,0.288,0.056,0,2.2,15,34.5,58.1,36.7,33,0.819,29,1,4,11,1,1
6928,2,0.5,24,12,0.024,0.25,0.032,0.016,0.241,0.057,6,0.12,0.95,0.101,0.028,5.393,12.6,42,48.9,36.1,34,4.181,31,2,3,15.5,1,1
6929,1,0.4,9,12,0.004,0.4,0,0,0.339,0.045,15,0.052,0.72,0.395,0.081,5.475,9.8,9,38.7,28.3,48,3.122,35,2,5,14,1,1
6930,1,0.5,24,12,0.024,0,0,0,0.063,0.115,7,0.08,1.136,0.525,0.111,6.58,20.9,20.7,32.3,29.5,33,6.75,46,5,3,14,1,1
6931,1,0.7,36,12,0.023,0,0,0,0.284,0.058,8,0.084,1.116,0.414,0.04,7.111,9.8,40.5,47,37.7,62,7.424,46,3,5,14.5,1,1
6932,1,0.6,36,12,0.02,0,0,0,0.175,0.06,11,0.08,1.306,0.28,0.12,5.103,14.1,33.6,40.9,34.9,44,2.46,37,2,4,15,1,1
6934,2,0.8,15,12,0.013,0,0,0,0.96,0.07,7,0.2,2.103,0.277,0.198,8.641,9.8,38,36.7,23.9,33,6.042,30,6,2,13,1,1
6935,2,0.8,36,12,0.027,0.5,0.196,0.025,0.75,0.129,7,0.25,2.15,0.43,0.15,23.755,6.5,19,44.4,14.7,24,9.5,36,6,2,12.5,1,1
6936,1,0.5,24,12,0.024,0,0,0,0.16,0.071,9,0.25,1.035,0.722,0.175,7.879,10.8,33.5,31.6,25.1,35,3.717,35,6,3.5,14.5,1,1
6937,2,0.8,30,12,0.031,0,0,0,3.42,0.091,7,0.18,1.24,2.41,0.42,13.66,12.7,21.6,24.8,11.7,35,7.83,34,12,5,16,1,1
6938,1,0.5,24,12,0.024,0,0,0,0.08,0.061,8,0.04,1.2,0.12,0.07,4,18.3,39,40,36.5,34,4.662,31,3,0,6.5,1,1
6939,1,0.8,36,14,0.028,0,0,0,0.18,0.14,24,0.4,4.4,0.855,0.31,14.4,11.7,19.7,16.2,14.5,51,44.275,27,3,5,14.5,1,1
6940,1,0.3,8,12,0.003,0.1,0,0,0.231,0.033,8,0.09,0.442,0.384,0.111,4.43,8.9,9.1,42,29,27,4.121,46,2,3.5,12,1,1
6941,1,0.4,8,12,0.004,0,0,0,0.273,0.063,8,0.095,0.766,0.173,0.057,7.805,9.7,6.4,45.4,32,31,4.314,38,2,4.5,13.5,1,1
6942,1,0.8,36,14,0.028,0.1,0.115,0,1.225,0.088,6,0.4,1.77,0.451,0.039,9.876,10.7,31.5,36.7,24,19,4.642,41,144,3,13.5,1,1
6943,1,0.8,36,12,0.027,0,0,0,0.2,0.291,7,0.15,2.8,0.45,0.084,18,19.4,9.2,25.3,22.8,29,9.076,35,10,4,14,1,1
6944,2,0.5,24,12,0.024,0,0,0,0.018,0.075,8,0.1,0.747,0.257,0.03,7.007,12.9,31.5,51.3,45.8,30,887.25,32,10,5,14.5,1,1
6945,1,0.15,24,12,0.007,0.1,0.006,0.006,0.305,0.038,9,0.03,0.255,0.042,0.017,4.14,11.1,18.5,53.5,24.4,41,5.703,37,5,0,6,1,1
6946,1,0.4,24,12,0.019,0.2,0.051,0.018,0.11,0.12,17,0.1,0.9,0.4,0.05,8,14.1,20.2,32,27.4,40,9.761,51,6,3.5,15.5,1,1
6947,2,0.8,36,12,0.027,0.6,0.121,0.021,0.525,0.071,9,0.05,0.854,0.33,0.006,6.366,13.5,37.5,67.9,45.7,38,4.251,45,6,4,12,1,1
6948,2,0.8,36,12,0.027,0.8,0.474,0.031,2.4,0.15,10,0.35,1.6,0,0,13.4,13.4,38.4,50,29.3,37,7.377,35,5,3,15,1,1
6949,2,0.8,36,12,0.027,0.7,0,0,0.33,0.137,9,0.1,3.31,1.67,0.45,18.938,8.7,19.5,17.7,16.1,51,8.5,39,6,2,12.5,1,1
6950,1,0.4,24,12,0.019,0,0,0,0.1,0.053,7,0.051,0.5,0.25,0,4.2,15,36.1,53.3,44.4,26,4.401,31,3,3,14,1,1
6951,2,0.8,24,12,0.038,8,0,0,0.8,0.384,20,0.17,11.376,1.455,0.565,41.465,11.1,9.9,6.5,6,49,10.851,45,9,5,14,0,0
6952,2,0.8,36,12,0.027,0.5,0.219,0.025,0.52,0.131,7,0.28,3.07,0.37,0.16,13.133,12,39.2,31.1,25,31,10.56,36,9,2,13.5,1,1
6953,2,0.8,36,12,0.027,0,0,0,3.103,0.205,10,0.131,1.35,1.5,0.5,18.014,13.6,13.1,34,14.3,41,0,43,8,2,15.5,0,0
6955,2,0.3,24,12,0.014,0,0,0,0.197,0.048,0,0.05,0.761,0.223,0.064,4.385,13.1,29.9,32.6,25.7,29,1.76,34,3,3,12.5,1,1
6956,2,0.3,24,12,0.014,0,0,0,0.283,0.092,20,0.05,0.844,0.303,0.04,9.075,12.1,15.5,27.1,20.9,41,5.161,43,11,3,15,1,1
6957,1,0.4,24,12,0.019,0,0,0,0.25,0.048,10,0.15,0.845,0.19,0.09,5.304,10.9,39.3,42.3,29.7,43,1.915,37,2,3,14,1,1
6958,2,0.8,36,12,0.027,0.4,0.218,0.02,0.25,0.107,5,0.2,3.756,0.51,0.18,8.648,14.9,43.3,24.9,22.4,24,5.4,48,4,3,7,1,1
6959,2,0.8,36,12,0.027,0,0,0,0.12,0.117,7,0.45,3.42,1.3,0.564,36,3.9,22.9,19.3,16.9,34,6.77,32,6,3,11,1,1
6960,2,0.7,18,12,0.043,0,0,0,0.173,0.101,10,0.1,1.32,0.511,0.213,8.809,13.8,42.6,43.3,37,38,11.878,36,9,3,15,1,1
6961,2,0.5,15,14,0.007,0,0,0,0.165,0.076,9,0.05,0.925,0.805,0.225,12.78,7.2,31.2,33.2,29.1,37,9.6,30,7,2,11,1,1
6963,2,0.5,36,9,0.016,0.7,0.594,0.032,2,0.5,7,0.5,0,1.395,0.35,9.5,63.2,9.6,47.9,30.9,43,19.855,45,7,2,15.5,1,1
6964,1,0.3,24,14,0.015,0.2,0,0.01,0.202,0.038,22,0.052,0.536,0.29,0.055,3.245,14.2,38,38.9,29.3,33,3.31,44,2,2,14,1,1
6965,2,0.6,36,14,0.021,0.3,0,0.02,0.3,0.06,0,0.12,1.455,0.28,0.15,4.68,15.4,44.7,50.5,39.9,31,5.738,30,6,3,12.5,1,1
6966,2,0.8,24,12,0.038,0.8,0.191,0.039,5.828,0.32,10,0.213,3.64,0.795,0.722,23.005,104.3,3.9,21.5,10.9,40,6.245,39,4,2,13,1,1
6967,2,0.5,24,12,0.024,2.2,1.421,0.049,0.91,0.11,6,0.1,2.146,1.319,0.357,16.116,8.2,66.7,16.1,46.7,66,9.079,43,2,3,14,1,1
6968,2,0.5,24,12,0.024,1.75,1.65,0.02,0.775,0.14,14,0.17,1.526,0.12,0.264,12.48,13.5,31.5,36.2,92.4,39,12.59,34,7,4,15.5,0,0
6970,2,0.5,24,12,0.024,0,0,0,0.38,0.09,6,0.16,1.221,0.268,0.11,7.94,13.6,26.4,36.3,26.1,29,6.971,43,7,3,14.5,1,1
6971,2,0.5,24,12,0.024,0,0,0,1.55,0.066,7,0.07,0.868,0.904,0.28,6.851,11.6,35.8,33.5,16.1,33,4.764,44,6,3,14.5,0,0
6973,1,0.4,8,12,0.004,0.3,0,0,0.253,0.039,8,0.095,0.677,0.467,0.17,5.793,8,10.3,41.1,30.3,35,5.301,39,3,3.5,13,1,1
6974,1,0.4,8,12,0.004,0.4,0,0,0.253,0.047,8,0.095,0.714,0.529,0.147,6.651,8.5,8.5,36.5,27.7,23,6.1,45,4,3.5,11.5,1,1
6975,1,0.8,36,12,0.027,0,0,0,0.35,0.091,9,0.23,1.15,0.165,0.06,12.2,9,29.4,63.8,43.6,32,10.753,36,9,3,14.5,1,1
6976,1,0.5,24,12,0.024,0,0,0,0.14,0.063,7,0.05,0.6,0.15,0.015,4.8,15.8,37.5,68,54.1,32,4.592,40,5,3,14.5,1,1
