SRL_NO,AGENTBOOTH_BRANCH,REQ_LIMIT,LOAN_TENOR,INTEREST_RATE,PROPOSED_EMI,EXISTING_LOAN,OUTSTANDING_AMOUNT,EXT_LOAN_EMI,BUS_ASSETS,MONTHLY_INCOME,BUSINESS_AGE,CASH_IN_HAND,STOCK,RECEIVABLE,PAYABLE,YEARLY_SALES,NET_PROFIT_MARGIN,DEBT_BUR_RATIO,LOAN_TO_PRICE,DEBT_EQU_RATIO,OWNER_AGE,OWNER_PNW,GUARANTOR_AGE,GUARANTOR_PNW,ELIGIBILITY_PART1,ELIGIBILITY_PART2,CIB_STATUS,APPROVED
"2,090",1,0.500,24,15,0.024,0,0,0,1.593,0.094,9,0.08,1.05,0.347,0.127,8.2,13.8,25.7,39.4,17,36,13.09,36,4,5,15,1,1
"2,091",2,0.800,36,15,0.028,0,0,0,0.229,0.06,9,0.075,1.745,0.64,0.267,7.73,9.3,46.3,37.8,70.2,36,7.188,36,3,5,15,1,1
"2,092",2,0.600,36,15,0.021,0.3,0.3,0.021,0.85,0.071,4,0.15,0.818,0.465,0.12,5.851,14.5,58.6,51.6,41.6,0,11.152,39,1,2,5.500,0,0
"2,094",1,0.800,36,14,0.027,0,0,0,0.49,0.076,9,0.045,1.665,0.734,0.23,16.236,5.6,35.9,36.9,29.6,32,3.63,32,5,3.500,13.500,1,1
"2,095",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2,096",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2,098",1,0.500,36,16,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.500,0,0
"2,099",2,0.500,24,15,0.024,0,0,0,4.976,0.101,18,0.2,2.025,1.603,0.59,8.984,13.5,24,16.5,6.1,39,44.115,43,13,4,15.500,1,1
"2,100",2,0.500,24,14,0.024,0,0,0,0,0.066,7,0.2,1.11,0.33,0.15,6.435,12.4,36.2,38.8,33.6,29,0.006,44,3,4,13,1,1
"2,101",1,0.100,18,15,0.006,0,0,0,0.045,0.041,10,0.06,0.254,0.061,0.051,4.81,10.2,15.2,37.9,27.1,35,2.629,38,3,5,12.500,1,1
"2,102",1,0.800,36,15,0.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2,103",1,0.200,24,15,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2,104",2,0.800,36,14,0.027,0,0,0,0.1,0.1,15,0.2,1.931,0.133,0.035,9.495,12.7,38.3,39.4,35.9,42,0.023,39,18,5,13,1,1
"2,105",1,0.500,24,15,0.025,0,0,0,0.15,0.042,11,0.05,1.208,0.032,0.036,4.491,11.3,58.2,41.5,35.6,27,4.804,44,5,4,14.500,1,1
"2,106",1,0.250,24,15,0.012,0,0,0,0.235,0.065,10,0.11,0.479,0.129,0.057,7.812,10,18.7,45.4,27.9,34,4.771,41,3,4,14.500,1,0
"2,108",2,0.800,24,15,0.039,0,0,0,0.411,0.141,17,0.1,1.366,0.369,0.078,10.757,15.7,27.6,48.3,36.9,25,8.756,36,10,4,14.500,1,1
"2,110",2,0.300,24,14,0.014,0,0,0,0.252,0.022,11,0.2,0.604,0.152,0.123,2.14,12.2,66.2,47.4,27.6,39,4.635,35,1,4,13.500,1,1
"2,111",2,0.600,36,14,0.021,0,0,0,0.429,0.113,10,0.1,1.687,0.084,0.016,5.994,22.7,18.1,34.2,26.3,37,4.822,38,23,4,14.500,1,1
"2,114",2,0.800,36,14,0.028,8.5,5.985,0.072,0.245,0.383,11,0.2,14.718,2.156,0.01,55.878,8.2,26.1,4.7,39.2,37,24.894,33,6,4,11,0,0
"2,116",2,0.600,36,14,0.021,0.3,0.104,0.018,0.511,0.069,7,0.125,0.876,0.39,0.123,14.177,5.8,56.5,61.6,39.6,38,8.5,51,6,4,15.500,1,1
"2,117",1,0.300,24,15,0.015,0,0,0,0.216,0.049,9,0.045,0.794,0.152,0.095,4.927,11.9,30.2,35.3,27,38,1.87,33,1,4,12.500,1,1
"2,119",1,0.800,36,14,0.028,0,0,0,0.15,0.094,8,0.05,1.831,0.639,0.035,8.62,13.1,29.3,32.8,30.4,27,7.846,40,5,4,13,1,1
"2,121",2,0.200,24,15,0.01,0,0,0,0.103,0.022,9,0.025,0.42,0.085,0.079,3.501,7.5,44.6,47,36.1,30,2.476,38,3,5,11.500,1,1
"2,122",2,0.500,24,15,0.025,0,0,0,0.129,0.06,12,0.1,0.711,0.066,0.035,4.761,15.1,40.9,67.4,51.5,37,5.917,36,3,4,15,1,1
"2,123",1,0.400,24,15,0.02,0,0,0,0.201,0.06,6,0.08,0.479,0.232,0.053,5.269,13.7,32.7,60.9,42.7,28,6.812,33,8,3,14,1,1
"2,124",2,0.600,24,15,0.029,0,0,0,0.196,0.056,9,0.065,0.83,0.368,0.073,6.39,10.4,52.9,53.3,43.3,50,5.185,40,2,4,14,1,1
"2,127",2,0.800,36,15,0.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2,128",1,0.200,24,15,0.01,0,0,0,0.098,0.021,6,0.025,0.339,0.079,0.018,2.04,12.1,47.6,49.9,38.2,50,2.341,39,3,5,13,1,1
"2,129",1,0,0,0,0,0,0,0,0.9,0.02,11,0.15,0.6,0.5,0.04,0.8,30,0,0,0,0,0,0,0,0,0,0,0
"2,130",1,0.500,24,15,0.025,0,0,0,0.283,0.084,9,0.1,0.881,0.198,0.115,6.42,15.6,29.3,51.9,37.1,30,10.944,34,8,3,14.500,1,0
"2,131",1,0.500,24,15,0.025,0,0,0,0.283,0.083,7,0.1,0.722,0.311,0.227,5.995,16.7,29.4,62,42.1,34,7.697,45,6,4,14,1,1
"2,132",2,0.800,16.500,15,0.012,0.5,0.142,0.018,0.303,0.132,7,0.05,1.375,1.255,0.396,12.455,12.7,32.4,35.8,36.4,34,8.46,34,8,3,14.500,1,1
"2,133",1,0.800,36,15,0.028,0.4,0.147,0.019,0.235,0.057,24,0.045,0.804,0.289,0.025,5.525,12.3,49.5,74.9,59.4,36,9.725,47,3,4.500,14,1,1
"2,134",2,0.800,15,14,0.014,0,0,0,0.382,0.073,7,0.1,1.632,0.164,0.125,9.178,9.6,38,47.9,37.2,47,7.283,38,6,5,15.500,1,1
"2,135",1,0.700,36,15,0.025,0,0,0,0.55,0.117,9,0.08,1.34,0.36,0.127,9.54,14.7,21,44.5,42.4,32,10.441,39,5,4,15,1,1
"2,137",1,0.500,24,15,0.025,0,0,0,0.15,0.063,16,0.175,1.156,0.332,0.214,5.85,12.8,39.2,39.3,31.3,27,2.024,43,1,4,14,1,1
"2,138",2,0.800,36,15,0.028,0,0,0,2.411,0.152,20,0.15,2.035,1.528,0.525,9.395,19.5,21.3,26.3,14.3,36,16.717,37,13,4,13.500,1,1
"2,139",1,0.300,24,15,0.015,0,0,0,0.14,0.039,5,0.065,0.756,0.225,0.02,4.15,11.1,38.2,31.2,25.7,37,3.001,34,1,4,12.500,1,1
"2,140",1,0.300,24,15,0.015,0,0,0,0.119,0.037,5,0.1,0.583,0.025,0.015,3.45,12.8,39.9,50.6,36.9,18,2.412,32,1,4,12,0,0
"2,141",1,0.800,36,15,0.028,1.5,0,0,0.45,0.128,9,0.12,2.02,0.53,0.21,12.5,12.3,21.9,34.2,27.5,29,12.83,37,8,4,15,1,1
"2,142",1,0.500,24,15,0.025,0.4,0,0,0.115,0.037,8,0.1,0.65,0.172,0.065,5.155,8.5,66.7,66.1,51.5,48,6.172,36,2,5,13,0,0
"2,143",1,0.300,24,14,0.015,0,0,0,0.031,0.03,7,0.1,0.524,0.094,0,2.91,12.4,48.4,48.6,41.8,47,0.003,33,3,4,14,0,0
"2,144",2,0.800,36,15,0.028,0,0,0,0.226,0.086,9,0.12,1.533,0.149,0.025,12.448,8.3,32.4,48.3,40,28,2.611,45,6,3,11.500,1,1
"2,145",2,0.800,24,15,0.039,0,0,0,0.256,0.09,7,0.1,1.292,0.455,0.266,12.157,8.8,43.8,54,43.5,30,8.906,39,9,4,14.500,1,1
"2,148",1,0.600,36,15,0.021,0,0,0,0.429,0.05,8,0.12,0.92,0.172,0.095,7.155,8.3,59.2,60.2,38.8,28,11.681,50,2,4,11,1,1
"2,149",2,0.500,24,15,0.025,0,0,0,0.193,0.048,11,0.05,0.828,0.23,0.12,4.78,11.9,51.6,53.3,42.3,48,42.63,36,41,4,13,1,1
"2,151",2,0.800,36,15,0.028,0,0,0,0.706,0.112,9,0.08,2.125,0.211,0.014,14.488,9.3,25,34.5,25.7,33,13.202,38,5,4,14.500,1,1
"2,152",1,0.300,24,14,0.015,0,0,0,0,0.03,13,0.1,1.6,0.187,0.06,2.981,12.1,48.2,17.4,16.4,35,3.622,36,2,4,12,1,1
"2,153",1,0.300,24,15,0.015,0.4,0.028,0.02,0.169,0.031,19,0.03,0.544,0.295,0.112,6.694,5.6,47.1,41.3,32.4,48,5.304,42,3,5,12,1,1
"2,154",1,0.300,24,15,0.015,0,0,0,0.35,0.039,6,0.05,0.55,0.07,0,5.2,9.2,36.8,48.4,29.4,39,6.42,41,2,4,14.500,0,0
"2,155",2,0.500,24,14,0.024,0,0,0,0.056,0,5,0,0,0,0,0,0,0,0,0,38,0.58,48,6,4,7,0,0
"2,156",1,0.800,24,15,0.039,0.4,0.289,0,0.383,0.103,19,0.1,1.122,0.338,0.219,9.81,12.6,38.2,64.5,63.2,42,7.217,42,10,4,15,1,1
"2,157",1,0.800,36,14,0.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2,158",1,0.500,24,8.500,0.023,0,0,0,0.241,0.071,4,0.048,0.948,0.13,0.067,14.936,5.7,32.2,49.5,38.5,35,3.525,36,3,3,13.500,0,0
"2,159",1,0.600,24,15,0.029,0,0,0,0,0.067,7,0.1,2.14,0,0,4.872,16.5,43.8,28,26.8,37,5.185,32,4,3,13,1,1
"2,160",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2,161",1,0.800,36,14,0.028,0,0,0,0.405,0.07,9,0.125,1.027,0.84,0.34,17.296,4.9,39.5,52.4,38.9,25,3.475,39,3,3,15,1,1
"2,162",2,0.200,24,15,0.01,0,0,0,0.49,0.102,13,0.15,0.272,0.26,0.016,8.82,13.9,9.6,38.8,17.3,31,3.15,33,3,3,14,1,1
"2,163",1,0.300,24,14,0.015,0,0,0,0.27,0.156,7,0.1,0.57,0.079,0,14.97,12.5,9.3,46.2,40.1,28,3.08,45,1,4,7,0,0
"2,164",2,0.500,24,15,0.025,0,0,0,0.103,0.073,6,0.1,0.8,0.173,0.05,5.005,17.4,67.4,54.1,48.8,39,6.55,39,6,4,15,0,0
"2,166",2,0.500,24,14,0.024,0.2,0.039,0.01,0.106,0.063,10,0.1,0.848,0.287,0.038,7.078,10.6,54.2,49.1,41.3,35,1.763,41,6,4,15,1,1
"2,167",1,0.300,24,15,0.015,0,0,0,0.02,0.07,7,0.04,0.5,0.2,0.05,4.2,20,21,46.2,42.3,27,7.421,35,7,3,13.500,1,1
"2,168",1,0.400,24,15,0.02,0,0,0,0.23,0.069,21,0.09,3.01,1.65,0.426,8.2,10.2,28.3,9.5,8.8,42,8.614,32,5,4,13,1,1
"2,169",2,0.300,24,15,0.015,0,0,0,0.171,0.029,7,0.05,0.445,0.218,0.025,3.673,9.3,51.5,47,34.9,30,3.805,35,2,4,12.500,1,1
"2,170",1,0.400,24,15,0.02,0,0,0,0.04,0.067,8,0.03,0.6,0.4,0.1,8,10,29.4,44.4,41.2,44,5.721,38,2,4,15,1,1
"2,171",2,0.600,36,15,0.021,0,0,0,0.12,0.048,9,0.15,0.863,0.58,0.08,6.252,9.3,43.6,44,37.2,38,5.333,32,4,4,15,1,1
"2,173",2,0.300,24,15,0.015,0,0,0,0.26,0.068,5,0.05,0.634,0.425,0.225,10.489,7.8,21.6,36,26.2,27,12.4,42,8,3,13.500,1,1
"2,174",2,0.800,36,14,0.028,0,0,0,0.29,0.11,13,0.05,1.78,0.441,0.226,9.382,14.1,25.1,40.1,34.3,29,9.115,28,7,3,12.500,1,1
"2,175",1,0.450,24,15,0.022,0.8,0.421,0.015,0.02,0.07,19,0.05,0.7,0.6,0.1,8.4,10,31.5,37.5,62.1,46,12.521,42,4,5,15,1,1
"2,176",1,0.500,24,14,0.024,0,0,0,0.04,0.051,7,0.2,1.121,0.097,0,4.934,0,0,41,35.3,48,0.004,38,3,4,12.500,0,0
"2,177",1,0.300,24,15,0.015,1.1,0.828,0.055,0.05,0.146,22,0.2,1.915,0.932,0.125,11.25,15.6,47.7,11,38,46,9.444,38,3,5,15.500,1,1
"2,178",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2,179",1,0.500,24,15,0.025,0,0,0,0.057,0.052,7,0.075,0.925,0.354,0.08,6.454,9.7,47,41.7,37.6,43,5.221,42,3,5,14,1,1
"2,180",1,0.800,36,15,0.028,0.6,0.06,0,0.21,0.076,9,0.06,1.2,0.4,0.05,13,7,36.9,51.6,47.2,30,20.579,43,6,5,15,1,1
"2,182",1,0.400,24,15,0.02,0,0,0,0.05,0.05,0,0.05,0.48,0.1,0.02,2.79,21.5,39.2,71.4,60.6,37,3.5,36,0,3,12,0,0
"2,184",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2,185",2,0.800,24,15,0.039,0.5,0.119,0.025,0.33,0.089,19,0.22,1.54,0.228,0.135,9.394,11.4,27.8,7.3,5.5,8,5.556,50,9,3,11,1,1
"2,186",2,0.400,30,15,0.016,0.7,0.698,0,0.035,0.04,7,0.12,0.83,0.18,0.02,4.3,11,41.1,40.4,95.9,32,4.007,30,8,4,12.500,1,1
"2,187",2,0.800,36,15,0.028,0,0,0,0.205,0.099,29,0.2,1.747,1.597,0.582,15.418,7.7,28.3,29,25.3,51,34.284,32,7,4,13.500,1,1
"2,188",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2,189",1,0.800,36,15,0.028,0,0,0,2.18,0.098,14,0.08,1.48,0.45,0.215,9.875,11.9,28.5,46.7,20.1,48,10.193,32,5,5,15.500,1,1
"2,190",1,0.500,24,15,0.025,0,0,0,0.429,0.04,2,0.08,0.96,0.172,0.095,6.556,7.4,60.9,48.2,32.3,37,3.881,43,2,4,12,0,0
"2,191",2,0.800,36,15,0.028,0,0,0,0.13,0.137,17,0.04,2.355,0.72,0.188,11.15,14.7,20.4,27.7,26.2,35,11.712,33,7,3,15,1,1
"2,193",1,0.500,24,15,0.025,0,0,0,0.203,0.052,7,0.05,0.998,0.34,0.12,5.258,11.9,47,41.1,34,29,4.67,30,3,4,14.500,1,1
"2,194",1,0.600,24,15,0.029,0,0,0,0.39,0.071,8,0.1,0.942,0.203,0.077,6.018,14.2,41.4,56.2,38.5,41,7.217,35,8,4,15.500,1,1
"2,195",1,0.500,24,15,0.025,0,0,0,0.13,0.066,10,0.07,0.85,0.08,0.015,5.86,13.4,37.3,54.6,44.8,37,6.75,31,4,4,15.500,1,1
"2,196",1,0.400,24,15,0.02,0,0,0,0.234,0.067,8,0.12,0.618,0.198,0.041,4.364,18.4,29.3,51.6,35.5,37,8.795,38,6,4,15,1,1
"2,197",2,0.800,36,15,0.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.500,0,0
"2,198",2,0.800,30,15,0.032,0.4,0.123,0.021,1.978,0.264,13,0.15,2.73,1.877,0.436,24.379,13,20.1,19.2,12.7,35,0,31,13,4,11,1,1
"2,199",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2,200",2,0.500,24,15,0.025,0,0,0,0.08,0.175,19,0.1,1.14,0.432,0.091,80.93,2.6,14,33.8,31.6,45,4.291,37,4,2,14.500,1,1
"2,202",2,0.800,24,15,0.039,0,0,0,0.49,0.142,19,0.2,2.478,0.39,0.075,10.954,15.6,27.6,28.6,23.7,36,4.9,32,11,4,14.500,1,1
"2,203",1,0.800,36,15,0.028,0.75,0.539,0.037,0.715,0.152,19,0.1,3.851,0.607,0.179,15.541,11.7,43.1,18.7,26.3,34,5.105,41,1,3,15,1,1
"2,204",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2,205",2,0.500,24,14,0.024,0.2,0.01,0.009,0.106,0.074,29,0.1,1.013,0.287,0.15,7.897,11.3,45,44.3,37.6,58,9.959,42,3,4,13,1,1
"2,207",2,0.800,16.500,15,0.012,0,0,0,0.328,0.078,10,0.05,1.513,1.085,0.2,10.592,8.8,31.6,33.4,28.8,25,14.1,44,52,5,14,1,1
"2,208",2,0.500,24,15,0.025,0,0,0,0.45,0.113,8,0.05,4.135,0.865,0.292,16.484,8.2,21.7,10.6,9.6,28,0.286,46,16,3,12.500,1,1
"2,209",2,0.800,36,15,0.028,0.5,0.138,0.024,0.074,0.055,9,0.075,1.229,0.64,0.22,6.82,9.6,51.2,48.5,44.5,37,4.776,34,3,4,15,1,1
"2,211",2,0.800,36,13.500,0.027,0,0,0,0.15,0.141,6,0.581,1.175,0.771,0.273,11.618,14.6,19.4,47.8,33.3,39,4.435,38,2,3,15,0,0
"2,212",1,0.300,24,15,0.015,0,0,0,0.135,0.063,7,0.05,0.445,0.074,0.024,4.626,16.3,23.3,60.5,44.1,37,4.847,48,7,5,13.500,1,1
"2,214",1,0.200,24,14,0.01,0,0,0,0.07,0.046,12,0.05,0.4,0.08,0.005,3.891,14,0,0,0,33,1.17,35,1,3,13.500,1,1
"2,215",2,0.500,24,15,0.025,0.3,0.175,0.019,0.17,0.056,7,0.275,0.717,0.15,0.025,6.031,11.1,78.2,59.4,52.5,23,2.472,27,3,3,14,1,1
"2,216",2,0.800,36,15,0.028,0,0,0,0.236,0.062,7,0.07,1.58,0.493,0.526,24.727,3,45.2,51.7,43.2,38,4.354,30,4,4,15.500,1,1
"2,217",2,0.600,36,15,0.021,0,0,0,0.109,0.059,5,0.1,0.861,0.16,0.06,3.783,18.8,35.4,62.5,51.3,32,4.463,29,4,3,13.500,1,1
"2,218",2,0.500,24,15,0.025,0,0,0,0.29,0.062,9,0.065,0.7,0.545,0.197,6.876,10.8,39.7,47.7,35.7,43,9.212,45,3,4,15,1,0
"2,219",2,0.800,36,15,0.028,0,0,0,0.032,0.138,9,0.1,2.85,2.857,0.38,19.455,8.5,20.2,15,12.4,30,7.4,52,9,5,14,1,1
"2,220",2,0.600,24,15,0.029,0,0,0,0.142,0.072,6,0.14,0.955,0.259,0.075,6.664,13,40.7,52.7,42.2,39,12.513,28,10,4,15,1,1
"2,221",2,0.800,36,14,0.028,0.5,0.214,0.037,0.232,1.658,11,0.1,3.689,0.61,0.52,15.045,132.2,3.9,21.2,24.7,39,7.368,39,5,2,15,0,0
"2,222",1,0.250,24,15,0.012,0,0,0,0.328,0.02,5,0.05,0.49,0.092,0.075,3.11,7.8,60.2,49.3,28.3,48,5.52,45,1,4,11.500,1,0
"2,223",1,0.500,24,14,0.024,0,0,0,0.24,0.072,8,0.7,1.5,0.125,0.08,9.9,8.7,0,0,0,30,0.003,28,2,5,14.500,1,1
"2,224",2,0.800,24,15,0.039,0,0,0,0.45,0.064,5,0.2,1.485,0.094,0.084,3.826,19.9,61.7,53.5,37.3,28,0.256,37,2,3,13.500,1,1
"2,225",1,0.500,24,15,0.025,0,0,0,0.2,0.066,5,0.05,0.7,0.28,0.04,5.7,13.8,37.3,53.2,42,37,8.19,45,6,4,14,1,1
"2,226",1,0.300,24,15,0.015,0,0,0,0.105,0.057,17,0.05,0.5,0.125,0.12,5,13.7,25.8,59.4,45.5,41,2.96,43,3,4,14,0,0
"2,227",1,0.300,24,15,0.015,0,0,0,0.147,0.034,9,0.045,0.785,0.182,0.01,3.531,11.6,43.2,31.4,26.1,28,4.731,54,4,4,11.500,1,1
"2,228",2,0.800,36,14,0.028,0,0,0,0.098,0.08,9,0.085,1.436,0.933,0.085,11.056,8.7,34.4,35,32.4,32,10.576,26,3,4,14.500,0,0
"2,229",2,0.500,36,14,0.017,0,0,0,0.32,0.062,7,0.28,1.535,0.45,0.1,7.66,9.8,38.9,26.5,20.1,34,9.3,34,7,4,15.500,1,1
"2,230",2,0.800,36,15,0.028,0,0,0,0.337,0.101,10,0.05,3.865,0.875,0.287,10.201,11.9,27.7,18,16.5,33,9.19,36,23,2,10.500,0,0
"2,233",2,0.500,16.500,15,0.007,0,0,0,0.213,0.065,11,0.05,0.713,0.658,0.226,11.348,6.8,42.8,43.7,35.5,54,6.3,45,6,4,15,1,1
"2,234",1,0.500,24,15,0.025,0,0,0,0.283,0.076,7,0.15,0.782,0.274,0.085,6.354,14.3,32.4,51.5,35.6,47,9.648,35,4,4,15.500,1,1
"2,236",1,0.200,24,15,0.01,0,0,0,0.3,0.041,11,0.3,0.79,0.189,0.017,2.58,19.2,23.8,20.8,12.8,28,5.8,41,3,5,13.500,1,1
"2,238",2,0.200,24,10,0.009,0,0,0,0.16,0.038,6,0.21,0.48,0.09,0.035,4.05,11.1,24.8,37.4,22.1,33,2.165,31,2,4,13.500,1,1
"2,239",2,0.800,36,14.500,0.028,0.5,0.345,0.025,0.33,0.178,6,0.07,3.77,0.28,0.32,11.647,18.3,15.7,21.5,19.4,36,10.81,38,17,2,13,1,1
"2,240",1,0.500,24,15,0.025,0,0,0,1.02,0.065,0,0.1,1.64,0.48,0.1,7.082,11.1,37.4,24.8,15.9,38,10,40,11,3,13,1,1
"2,241",2,0.800,36,14,0.028,1.5,0,0,0.531,0.414,10,0.249,1.424,3.2,1.04,40.48,12.3,6.7,22.3,18.3,39,14.012,35,3,2,14,1,1
"2,242",2,0.800,9,15,0.01,0.7,0.328,0.028,0.367,0.147,10,0.05,1.476,1.207,0.405,15.533,11.4,37.7,35.1,41.9,35,6.572,27,2,3,16,1,1
"2,243",2,0.500,24,15,0.025,0,0,0,0.205,0.083,7,0.13,0.969,0.285,0.175,5.068,19.6,29.6,46.4,35.4,43,8.438,32,8,4,15.500,0,0
"2,244",2,0.300,24,14,0.015,0.1,0.087,0,0.16,0.043,9,0.015,0.449,0.03,0.035,2.136,23.9,34.2,87.2,62.6,45,8.595,36,8,4,14.500,1,1
"2,245",1,0.300,24,15,0.015,0,0,0,3.237,0.045,22,0.15,1.12,0.11,0.05,4.45,12.2,32.6,25.4,6.6,44,2.996,36,1,3,14,1,1
"2,247",1,0.600,42,15,0.019,0,0,0,0.11,0.053,8,0.065,1.189,0.14,0.065,4.367,14.4,35.5,47.5,41.7,34,2.574,36,1,3.500,13,1,1
"2,248",1,0.400,24,15,0.02,0,0,0,0.14,0.065,12,0.1,0.856,0.045,0.015,4.53,17.2,30.2,45.2,35.5,46,3.13,41,5,2,13,1,1
"2,249",1,0.500,24,15,0.025,0,0,0,0.255,0.067,11,0.125,0.732,0.296,0.121,5.675,14.1,36.7,55.1,38.9,36,6.276,34,4,4,15,1,1
"2,250",2,0.800,36,15,0.028,0,0,0,0.218,0.093,31,0.15,2.802,0.247,0.025,17.85,6.3,30.1,26.5,23.6,52,21.082,40,2,4,14.500,1,1
"2,252",1,0.200,24,15,0.01,0,0,0,0.2,0.028,25,0.265,0.65,0.065,0.033,2.65,12.6,35.2,29.3,17.4,45,4.55,35,5,4,14,1,1
"2,253",1,0.400,24,15,0.02,0,0,0,0.415,0.06,7,0.15,1.356,0.167,0.06,5.424,13.3,32.7,27.3,19.7,27,2.69,48,1,2,14,1,1
"2,254",2,0.800,6,15,0.01,3.8,3.43,0.025,0.45,0.155,12,0.25,8.309,2.021,1.59,19.911,9.3,22.6,9.2,44.8,46,13.422,41,9,2,15.500,1,1
"2,255",2,0.500,24,15,0.025,0,0,0,3.575,0.229,3,0.1,1.9,0.7,0.322,26.85,10.2,10.7,22,8.4,26,9.725,39,10,2,13,0,0
"2,257",1,0.800,36,15,0.028,0,0,0,0.31,0.072,17,0.2,2.067,0.296,0.07,8.045,10.7,38.9,34.9,32.1,41,5.73,32,2,4,15,1,1
"2,258",1,0.400,24,14.500,0.019,0.3,0.148,0.023,0.38,0.042,7,0.65,1.2,0.148,0.11,4.577,11,100.1,32.3,24.2,27,6.45,43,6,4,12.500,1,1
"2,259",1,0.400,24,15,0.02,0,0,0,1.537,0.032,9,0.08,0,0.11,0.04,3.28,11.6,61.9,571.4,23.7,36,2.61,34,2,5,13.500,1,1
"2,260",2,0.800,9,15,0.01,0,0,0,0.362,0.073,0,0.05,1.28,0.746,0.245,13.464,6.5,13.7,44.9,36.5,29,4.95,40,6,4,13,1,1
"2,261",1,0.300,24,15,0.015,0,0,0,0.3,0.155,9,0.25,1.23,0.348,0.075,10.08,18.4,9.5,20,14.6,40,7.853,38,2,4,15,1,1
"2,263",1,0.500,24,15,0.025,0,0,0,0.245,0.096,17,0.2,2.202,0.304,0.195,9.436,12.2,25.5,21.6,18.2,34,7.63,31,3,5,13.500,1,1
"2,266",1,0.400,24,14,0.019,0,0,0,0.7,0.084,12,0.125,1.585,0.231,0.175,7.525,13.4,23.1,24.4,22.7,36,21.041,36,11,5,14,1,1
"2,270",1,0.300,24,15,0.015,0,0,0,0.075,0.048,13,0.1,0.525,0.153,0.054,3.998,14.3,30.8,48.1,41.4,45,2.724,46,3,2,14,1,1
"2,272",2,0.500,30,15,0.02,0,0,0,0.25,0.046,6,0.087,1.1,0.215,0.09,5.964,9,45.2,40.8,32,32,9.278,39,10,4,13.500,1,1
"2,273",2,0.500,24,15,0.025,0,0,0,0.1,0.06,12,0.2,1.326,0.09,0.114,6.336,11.3,41.1,38.4,31.2,48,32.652,43,26,5,7,1,1
"2,274",1,0.800,24,15,0.039,0,0,0,0.2,0.07,16,0.1,1.075,0.7,0.3,84,0,0,54.2,45.1,42,12.525,35,8,4.500,15,0,0
"2,276",1,0.800,24,15,0.039,0,0,0,0.12,0.138,13,0.2,3.045,0.64,0.18,12.195,13.6,28.4,22.8,20.9,37,6.25,44,2,3,15,1,1
"2,277",2,0.800,18,15,0.05,0,0,0,0.394,0.198,12,0.1,6.75,5.7,0.407,30.821,7.7,25.4,6.6,6.4,37,22.037,43,8,4,15,1,1
"2,278",1,0.300,24,15,0.015,0,0,0,0.058,0.027,6,0.026,0.68,0.198,0.016,2.859,11.2,55.2,34.8,31.7,43,4.719,28,2,4,14,1,1
"2,279",2,0.800,36,14,0.028,0,0,0,1.487,0.175,7,0.15,5.171,1.169,0.318,43.296,4.9,15.8,13.3,10.5,35,13.497,33,2,2,14,0,0
"2,280",2,0.800,36,14,0.028,0,0,0,0.213,0.06,6,0.2,1.41,1.142,0.225,10.416,6.9,46.1,34.4,29.2,41,4.729,38,8,3,15,1,1
"2,281",2,0.800,36,15,0.028,0,0,0,0.525,0.061,45,0.05,1.55,0.336,0.097,9.1,8,46.2,44.7,33.8,43,9.1,34,7,4,16.500,1,1
"2,282",1,0.700,36,15,0.025,1.5,1.49,0,1.66,0.192,13,2.55,2.2,0.27,0.13,32.62,7.1,12.8,29.9,33.4,41,21.488,32,5,4,15.500,1,1
"2,283",1,0.300,24,15,0.015,0,0,0,0.271,0.083,12,0.36,1.92,0.304,0.025,6.664,14.9,17.8,13.6,10.6,47,2.65,43,1,2,15,1,1
"2,288",2,0.500,24,15,0.025,0.7,0.7,0,0.188,0.081,0,0.05,1.217,0.793,0.135,11.031,8.8,30.3,26.7,56.8,35,18.2,37,8,4,12.500,1,1
